date,tokens,likes,retweets,mencoes,hashtags,emojis
2019-10-27,"['senhor', 'andrad', 'conversa', 'post', 'bêbado', 'exist', 'preso', 'corrupção', 'vai', 'toda', 'semana', 'cadeia', 'visitálo', 'intimament', 'além', 'receb', 'orden', 'cuidado', 'desenrolar', 'notícia', 'revelada', 'pode', 'próximo']",67158,15926,[],[],[]
2019-10-27,"['história', 'fantoch', 'corrupto', 'admitir', 'erro', 'partido', 'pra', 'boi', 'dormir', 'corrupção', 'governo', 'luladilma', 'caso', 'isolado', 'regra', 'governar', 'preso', 'president', 'tesoureiro', 'ministro', 'marketeiro', 'etc', 'além', 'tanto', 'outro', 'investigado']",50497,11197,[],[],[]
2019-10-27,"['i', 'refus', 'ani', 'kind', 'of', 'support', 'come', 'from', 'supremacist', 'group', 'i', 'suggest', 'that', 'consist', 'they', 'support', 'my', 'adversari', 'the', 'candid', 'of', 'the', 'left', 'parti', 'who', 'love', 'to', 'segreg', 'the', 'societi', 'thi', 'is', 'an', 'offens', 'with', 'brazilian', 'the', 'most', 'beauti', 'and', 'mix', 'race', 'peopl', 'in', 'the', 'world']",18663,3970,[],[],[]
2019-10-27,"['mudou', 'core', 'partido', 'escondeu', 'chefe', 'presidiário', 'escondeu', 'apoio', 'ditadura', 'venezuelana', 'tentou', 'abortar', 'kitgay', 'assumir', 'paternidad', 'agora', 'sinaliza', 'mudar', 'plano', 'governo', 'mesmo', 'desd', 'começo', 'desesperado']",81006,20390,[],[],[]
2019-10-27,"['recuso', 'qualquer', 'tipo', 'apoio', 'vindo', 'grupo', 'supremacista', 'sugiro', 'coerência', 'apoiem', 'candidato', 'esquerda', 'adora', 'segregar', 'sociedad', 'explorar', 'influenciar', 'eleição', 'brasil', 'grand', 'burric', 'desconhec', 'povo', 'brasileiro', 'miscigenado']",51239,11974,[],[],[]
2019-10-27,"['riaffermo', 'qui', 'il', 'mio', 'impegno', 'di', 'estradar', 'il', 'terrorista', 'cesar', 'battisti', 'amato', 'dalla', 'sinistra', 'brasiliana', 'immediatament', 'in', 'caso', 'di', 'vittoria', 'all', 'elezioni', 'mostreremo', 'al', 'mondo', 'il', 'nostro', 'total', 'ripudio', 'impegno', 'nella', 'lotta', 'al', 'terrorismo', 'il', 'brasil', 'merita', 'rispetto']",23480,5307,[],[],[]
2019-10-27,"['grato', 'consideração', 'vossa', 'excelência', 'vice', 'primeiroministro', 'italiano', 'fort', 'abraço', 'aqui', 'brasil', 'grazi', 'per', 'la', 'vostra', 'considerazion', 'vice', 'primo', 'ministro', 'italiano', 'un', 'grand', 'abbraccio', 'qui', 'dal', 'brasil']",30384,6153,[],[],[]
2019-10-27,['perfeito'],406,12,['m_robalinho'],[],[]
2019-10-27,"['heliomedeiros16', 'parabén', 'fort', 'abraço']",410,15,['HelioMedeiros16'],[],['👍🏻']
2019-10-27,[],11120,2653,[],[],[]
2019-10-27,"['currículo', 'andrad', 'vai', 'aumentando']",23739,6841,[],[],[]
2019-10-27,"['quadro', '4', 'imposto', 'analis', 'proposta', 'cada', 'candidato', 'plano', 'governo', 'tire', 'conclusõ', 'melhor', 'brasil']",14870,4375,[],[],[]
2019-10-27,"['quadro', '3', 'segurança', 'sindicato', 'analis', 'proposta', 'cada', 'candidato', 'plano', 'governo', 'tire', 'conclusõ', 'melhor', 'brasil']",10765,3349,[],[],[]
2019-10-27,"['quadro', '2', 'número', 'ministério', 'presídio', 'analis', 'proposta', 'cada', 'candidato', 'plano', 'governo', 'tire', 'conclusõ', 'melhor', 'brasil']",11600,3687,[],[],[]
2019-10-27,"['1', 'analis', 'proposta', 'cada', 'candidato', 'plano', 'governo', 'tire', 'conclusõ', 'melhor', 'brasil', 'quadro', '1', 'imprensa', 'operação', 'lavajato']",18253,5722,[],[],[]
2019-10-27,"['explicação', 'porqu', 'haddad', 'tenta', 'todo', 'custo', 'transformar', 'camaleão']",24957,6640,[],[],[]
2019-10-27,"['evento', 'nest', 'domingo', '14102018', 'obrigado', 'joão', 'pessoa', 'pb', 'fort', 'abraço', 'imenso', 'nordest']",30928,6430,[],[],[]
2019-10-27,"['jair', 'bolsonaro', 'receb', 'visita', 'dom', 'antonio', 'augusto', 'dia', 'duart', 'bispo', 'auxiliar', 'rio', 'janeiro']",21021,3904,[],[],[]
2019-10-27,"['entrevista', 'produtiva', 'bacana', 'clauwild1', 'grand', 'abraço']",11878,2463,['Clauwild1'],[],['🌷']
2019-10-27,"['fakenew', 'bem', 'feita']",30247,6245,[],[],[]
2019-10-27,"['prax', 'jair', 'bolsonaro', 'faz', 'visita', 'amigo', 'bope']",14088,2679,[],[],[]
2019-10-27,"['professor', 'brasil', 'dia']",22288,5192,[],[],[]
2019-10-27,"['tudo', 'governant', 'passado', 'isentaram', 'contrário', 'posicionamo', 'clarament']",22969,5282,[],[],[]
2019-10-27,"['rede', 'record', '1410', 'início', 'segunda', 'semana', 'jair', 'bolsonaro', 'segundo', 'turno', 'eleiçõ', 'presidenciai']",14097,2879,[],[],[]
2019-10-27,"['falaremo', 'política', 'vamo', 'falar', 'corrida', 'carro']",36601,7395,[],[],[]
2019-10-27,"['1410', 'domingo', 'bolsonaro', 'faz', 'live', 'facebook', 'posta', 'canal', 'youtub', 'tema', 'verdad', 'assista']",12975,2736,[],[],[]
2019-10-27,"['hoje', '1830h', '14102018', 'faremo', 'live', 'assunto', 'novo', 'facebook', 'vemo', 'lá', 'fort', 'abraço']",32489,5635,[],[],[]
2019-10-27,"['apó', 'mentir', 'descaradament', 'votei', 'contra', 'deficient', 'marmita', 'corrupto', 'preso', 'apag', 'acusaçõ', 'nada', 'acontecido', 'mentira', 'nunca', 'vencerá', 'verdad', 'conhecerei', 'verdad', 'verdad', 'libertará', 'joão', '832']",33564,9907,[],[],[]
2019-10-27,"['parabén', 'policiai', 'bom', 'trabalho']",58420,10950,[],[],['👍🏻']
2019-10-27,"['curiosidad', 'sobr', 'andrad', 'pt', 'receb', 'orden', 'dentro', 'prisão']",33643,10519,[],[],[]
2019-10-27,[],87,5,['leandromartinz_'],[],['👍🏻']
2019-10-27,"['maquiador', 'lili', 'ferraz', 'visita', 'vota', 'jair', 'bolsonaro']",43948,9761,[],[],[]
2019-10-27,"['sign', 'that', 'indic', 'an', 'authoritarian', 'govern', 'allianc', 'with', 'dictatorship', 'disarma', 'of', 'the', 'peopl', 'corporat', 'of', 'the', 'institut', 'and', 'corrupt', 'mean', 'of', 'nullifi', 'polit', 'power', 'all', 'of', 'those', 'are', 'pillar', 'of', 'our', 'adversari', 'we', 'strongli', 'condemn', 'all', 'those', 'practic']",21288,4283,[],[],[]
2019-10-27,"['vário', 'sinai', 'indicam', 'governo', 'vié', 'autoritário', 'aliança', 'ditadura', 'control', 'mídia', 'desarmamento', 'cidadão', 'aparelhamento', 'instituiçõ', 'corrupção', 'forma', 'anular', 'poder', 'exemplo', 'todo', 'present', 'pt', 'repudiamo', 'tudo']",61103,15894,[],[],[]
2019-10-27,"['ameaça', 'vai', 'transmitida', 'mídia', 'respond', 'defenderei', 'família', 'propriedad', 'tentando', 'imputar', 'novament', 'maior', 'vilão', 'universo']",50355,17005,[],[],[]
2019-10-27,"['cidadã', 'brasileira', 'fala', 'brasil', 'assista']",10523,2480,[],[],[]
2019-10-27,[],27707,4243,[],[],"['☝🏻', '🇧🇷', '👉🏻']"
2019-10-27,"['andrad', 'pt', 'manuela', 'pcdob', 'prometem', 'soltar', 'chefe', 'dá', 'orden', 'dentro', 'cadeia', 'preso', 'corrupção', 'caso', 'vençam', 'eleiçõ']",31599,9575,[],[],[]
2019-10-27,"['brasil', 'gasta', 'pouco', 'ensino', 'básico', 'relação', 'superior', 'alto', 'índice', 'aluno', 'noçõ', 'mínima', 'leitura', 'escrita', 'faculdad', 'reflet', 'mau', 'investimento', 'vamo', 'priorizar', 'base', 'qualificando', 'ensino', 'capacitar', 'formar', 'grand', 'profissionai', 'futuro']",65471,13447,[],[],['👍🏻']
2019-10-27,"['opa', 'bom', 'dia']",1000,106,['c_avancado'],[],"['🇧🇷', '👍🏻']"
2019-10-27,"['agradec', 'unido', 'sentimento', 'resgatar', 'brasil', 'assim', 'fort', 'abraço']",27332,5371,[],[],[]
2019-10-27,"['lsento', 'bom', 'dia']",2892,224,['lsentoes'],[],['👍🏻']
2019-10-27,"['brasil', 'grand', 'graça', 'gigant', 'povo', 'resgatará', 'confiabilidad', 'olho', 'mundo']",27139,6259,[],[],[]
2019-10-27,"['mentir', 'pt']",30847,10142,[],[],[]
2019-10-27,[],10377,2481,[],[],[]
2019-10-27,[],12574,2710,[],[],[]
2019-10-27,"['live', 'pt', 'camaleão']",10076,2129,[],[],[]
2019-10-27,"['hoje', '2000', '120102018', 'faremo', 'nova', 'rápida', 'live', 'facebook', 'falarmo', 'fato', 'político', 'ocorrido', 'semana']",20931,3360,[],[],[]
2019-10-27,"['pt', 'agora', 'tenta', 'jogar', 'católico', 'evangélico', 'un', 'contra', 'outro', 'divisão', 'ofend', 'vária', 'família', 'assim', 'formada', 'diferent', 'vertent', 'conseguirão', 'todo', 'unido', 'contra', 'inversão', 'valor', 'impera', 'ano', 'destrói', 'paí']",59067,15152,[],[],[]
2019-10-27,"['repito', 'depend', 'mim', 'proposta', 'liberar', 'aborto', 'brasil', 'veto', 'dinheiro', 'brasileiro', 'financiará', 'ong', 'promovem', 'prática']",66408,14940,[],[],[]
2019-10-27,"['página', '33', 'plano', 'governo', 'pt', 'reduzir', 'massa', 'carcerária', 'brasil', 'atravé', 'liberação', 'presidiário']",29973,10317,[],[],[]
2019-10-27,"['pergunto', 'pau', 'mandado', 'corrupto', 'preso', 'aceitaria', 'crime', 'organizado', 'continuass', 'sendo', 'comandado', 'dentro', 'presídio']",80773,17861,[],[],[]
2019-10-27,"['regina', 'duart', 'visita', 'jair', 'bolsonaro']",52887,8279,[],[],['🌷']
2019-10-27,"['vamo', 'combat', 'crime', 'organizado', 'trabalhar', 'impedir', 'preso', 'continuem', 'controlando', 'empregado', 'dentro', 'presídio']",72261,16856,[],[],[]
2019-10-27,"['entrevista', 'isenta', 'redetv', 'bolsonaro', 'fala', 'sobr', 'ponto', 'plano', 'governo']",14777,3448,[],[],[]
2019-10-27,"['pouco', 'reforma', 'administrativa']",20158,5141,[],[],[]
2019-10-27,"['joaomar47247893', 'bom', 'dia']",1113,58,['joaoMar47247893'],[],['👉🏻']
2019-10-27,[],25284,7455,[],[],[]
2019-10-27,"['live', 'bolsonaro', 'mostra', 'perigoso', 'plano', 'governo', 'escrito', 'pt']",17377,4338,[],[],[]
2019-10-27,"['daqui', 'pouco', '20h', '11102018', 'entraremo', 'vivo', 'facebook', 'tratarmo', 'brevement', 'sobr', 'perigoso', 'plano', 'governo', 'pt']",32101,5368,[],[],[]
2019-10-27,"['resumo', 'proposta', 'exibida', 'nesta', 'quinta', '1110', 'jornal', 'hoje', 'campanha', 'lado', 'verdad', 'proposta', 'autonomia', 'totai', 'condiçõ', 'fazer', 'brasil', 'grand', 'paí']",26434,7196,[],[],[]
2019-10-27,"['lindberghfaria', 'vaipracuritiba']",15050,4486,['lindberghfarias'],['VaiPraCuritiba'],[]
2019-10-27,"['cort', 'gasto', 'desnecessário', 'reduzindo', 'número', 'estatai', 'ministério', 'indicando', 'pressõ', 'vié', 'sindicalista', 'nome', 'técnico', 'capacitado', 'prezando', 'eficiência', 'cada', 'campo', 'além', 'fazer', 'vamo', 'desfaz', 'sistema', 'falido', 'corrupto', 'pt', 'construiu']",20537,4368,[],[],[]
2019-10-27,"['combatendo', 'fraud', 'programa', 'sociai', 'sobra', 'dinheiro', 'garantir', 'maior', 'renda', 'necessitado', 'descrentralizando', 'recurso', 'estado', 'município', 'maior', 'autonomia', 'financeira', 'atend', 'peculiaridad', 'regiõ']",19687,4090,[],[],[]
2019-10-27,"['pretendemo', 'realizar', 'reforma', 'administrativa', 'governo', 'reduzindo', 'remanejando', 'gasto', 'desnecessário', 'destinando', 'recurso', 'área', 'essenciai', 'combatendo', 'fraud', 'possibilitando', 'melhora', 'programa', 'sociai', 'tudo', 'custo', 'possível', 'independência']",34619,7741,[],[],[]
2019-10-27,"['nordestino', 'eleiçõ', 'verdad', 'revelada']",10522,2291,['moura_101'],[],[]
2019-10-27,"['contrário', 'propõem', 'adversário', 'contra', 'qualquer', 'tipo', 'control', 'social', 'mídia', 'internet']",23186,5467,[],[],[]
2019-10-27,"['sabemo', 'importância', 'liberdad', 'imprensa', 'cobr', 'fato', 'ativismo', 'político', 'parcialidad', 'mídia', 'cumpr', 'papel', 'valoroso', 'informar', 'pessoa', 'apesar', 'claro', 'aparelhamento', 'ainda', 'part', 'rendeu', 'sistema', 'realiza', 'bem', 'função']",35923,7783,[],[],[]
2019-10-27,"['imprensa', 'lixo']",44363,15113,[],[],[]
2019-10-27,['verdad'],14974,3793,[],[],[]
2019-10-27,"['diferença', 'queremo', 'brasil', 'querem', 'dar', 'continuidad', 'afund', 'independência', 'tirar', 'brasil', 'buraco', 'verdad', 'representando', 'anseio', 'população', 'lídere', 'partido', 'político']",25134,6877,[],[],[]
2019-10-27,"['felip', 'moura', 'brasil', 'blogdopim', 'fala', 'atual', 'momento', 'político', 'brasileiro']",20165,6295,['BlogDoPim'],[],[]
2019-10-27,"['bom', 'dia', 'tudo', 'bem', 'aqui']",840,54,['sarah_santana_'],[],['👍🏻']
2019-10-27,"['energia', 'limpa', 'empregabilidad']",21612,5459,[],[],[]
2019-10-27,"['ordem', 'veio', 'dentro', 'prisão']",48799,13927,[],[],[]
2019-10-27,"['instituto', 'pesquisa', 'prepara', 'terreno', 'possível', 'fraud']",14116,4035,[],[],[]
2019-10-27,"['movimento', 'orquestrado', 'forjando', 'agressõ', 'prejudicar', 'campanha', 'ligando', 'nazismo', 'assim', 'comunismo', 'repudiamo', 'completament', 'tratas', 'tanta', 'mentira', 'espalham', 'respeito', 'admiramo', 'respeitamo', 'israel', 'povo']",44560,12415,[],[],[]
2019-10-27,"['dispensamo', 'voto', 'qualquer', 'aproximação', 'pratica', 'violência', 'contra', 'eleitor', 'votam', 'mim', 'tipo', 'gent', 'peço', 'vote', 'nulo', 'oposição', 'coerência', 'autoridad', 'tomem', 'medida', 'cabívei', 'assim', 'contra', 'caluniador', 'tentam', 'prejudicar']",88475,23212,[],[],[]
2019-10-27,"['record', 'programa', 'sociai', 'economia', 'assista', 'entrevista']",12112,2736,[],[],['👍🏻']
2019-10-27,"['ronaldocaiado', 'visita', 'jair', 'bolsonaro']",26544,4295,['ronaldocaiado'],[],[]
2019-10-27,"['agradeço', 'consideração', 'maior', 'meia', 'atacant', 'futebol', 'brasileiro', 'futebolart', 'giovanni', 'silva', 'oliveira', 'deixa', 'saudad', 'daquel', 'bonito', 'parar', 'ver']",20424,2644,[],[],[]
2019-10-27,"['pesquisarem', 'googl', 'menor', 'estupra', 'menor', 'mata', 'verão', 'centena', 'crime', 'desta', 'natureza', 'espalhado', 'todo', 'paí', 'último', 'ano', 'pt', 'pcdob', 'incluindo', 'parlamentar', 'votaram', 'contra', 'prisão', 'menor', 'estupram', 'matam', 'sempr', 'favor']",54833,13219,[],[],[]
2019-10-27,"['parlamentar', 'propu', 'pena', 'severa', 'crime', 'passionai', 'independentement', 'sexualidad', 'mulher', 'maior', 'vítima', 'dest', 'crime', 'ating', 'homossexuai', 'seguirei', 'defendendo', 'todo', 'iguai', 'perant', 'lei', 'assassino', 'punido', 'durament']",50301,12371,[],[],[]
2019-10-27,"['entrevista', 'lamentei', 'pedi', 'eleitor', 'pratiquem', 'violência', 'jornai', 'publicaram', 'apena', 'fala', 'isolada', 'manipular', 'opinião', 'pública', 'esqueceram', 'levou', 'facada', 'motivaçõ', 'política', 'desinformação', 'serviço']",54065,14937,[],[],[]
2019-10-27,['educação'],15127,3598,[],[],[]
2019-10-27,"['part', 'mídia', 'sistema', 'corrupto', 'tudo', 'troux', 'cao', 'vivemo', 'insistent', 'nunca', 'batalha', 'contra', 'vamo', 'vencer', 'quebrar', 'engrenagem', 'quer', 'tornar', 'venezuela']",34896,8328,[],[],[]
2019-10-27,"['10102018', 'entrevista', 'médico', 'hospit', 'albert', 'einstein', 'reavaliam', 'saúd', 'jair', 'bolsonaro']",9716,1881,[],[],[]
2019-10-27,"['calma', 'hora', 'vai', 'chegar', 'marmita', 'corrupto', 'preso']",46425,11454,[],[],[]
2019-10-27,"['digo', 'desd', 'início', 'pretendemo', 'levar', 'modelo', 'meno', 'escola', 'cada', 'estado', 'brasil', 'alcançando', 'alto', 'índice', 'educação', 'assim', 'servindo', 'referência', 'respeito', 'professor', 'ensino', 'qualidad', 'esquecido', 'último', 'governo', 'base']",18063,3549,[],[],[]
2019-10-27,"['preconceito', 'falas', 'escola', 'coordenada', 'militar', 'provado', 'sucesso', 'dest', 'modelo', 'amazona', 'exemplo', 'escola', 'localizada', 'área', 'pobr', 'dominada', 'criminalidad', 'baixíssimo', 'desempenho', 'tornou', 'referência', 'nacion', 'educação']",36284,7550,[],[],[]
2019-10-27,"['indico', 'assistir', 'excelent', 'série', 'teatro', 'tesoura', 'youtub', 'produzida', 'brasilparalelo']",28853,6567,['brasilparalelo'],[],[]
2019-10-27,['educação'],24239,5942,[],[],[]
2019-10-27,"['alguma', 'bandeira', 'jair', 'bolsonaro', 'economia']",27886,8759,[],[],[]
2019-10-27,"['analisando', 'plano', 'governo', 'tire', 'conclusõ']",19901,5653,[],[],[]
2019-10-27,"['obrigado', 'senadora', 'ana', 'amélia', 'apoio', 'parabenizo', 'coragem', 'posicionar', 'nest', 'momento', 'tão', 'important', 'decisivo', 'ond', 'brasileiro', 'escolherá', 'modelo', 'pt', 'afund', 'paí', 'mar', 'corrupção', 'violência', 'ordem', 'progresso', 'liberdad']",55392,11544,[],[],[]
2019-10-27,"['ontem', 'propô', 'combat', 'notícia', 'falsa', 'hoje', 'espalha', 'mentira', 'descarada', 'respeito', 'favor', 'povo', 'faz', 'política', 'verdad', 'trabalha', 'serviço', 'corrupto', 'preso', 'faz', 'part', 'quadrilha', 'assalt', 'brasileiro', 'coloc', 'paí', 'lama', 'canalha']",77250,25555,[],[],[]
2019-10-27,"['adversário', 'falou', 'vai', 'combat', 'encarceramento', 'soltar', 'criminoso', 'cadeia', 'preocupação', 'prioridad', 'pessoa', 'bem', 'falo', 'desd', 'sempr', 'prefiro', 'cadeia', 'lotada', 'criminoso', 'cemitério', 'lotado', 'inocent', 'faltar', 'espaço', 'gent', 'constrói']",152797,43600,[],[],[]
2019-10-27,"['vamo', 'pegar', 'pesado', 'contra', 'violência', 'termo', 'brasil', 'seguro', 'livr', 'toda', 'pessoa', 'independent', 'cor', 'sexualidad', 'religião', 'queremo', 'devolv', 'população', 'prazer', 'andar', 'rua', 'medo', 'viver', 'medo', 'inimigo', 'crime', 'cidadão']",71703,18668,[],[],[]
2019-10-27,"['jair', 'bolsonaro', 'sbt', 'tema', 'semana']",13961,2730,[],[],['👍🏻']
2019-10-27,['brasil'],24957,6166,[],[],[]
2019-10-27,"['amor', 'esquerda', 'significado', 'liberadad', 'expressão', 'xingueo', 'acuseo', 'faz']",38184,10819,[],[],[]
2019-10-27,"['trecho', 'entrevista', 'vivo', 'jornal', 'nacion', '08102018']",60345,15347,[],[],[]
2019-10-27,"['pau', 'mandado', 'corrupto', 'propô', 'assinar', 'carta', 'compromisso', 'contra', 'mentira', 'internet', 'inventando', 'vou', 'aumentar', 'imposto', 'renda', 'pra', 'pobr', 'canalha', 'desd', 'início', 'propomo', 'isenção', 'ganha', 'r', '5000', 'pt', 'quer', 'roubar', 'proposta']",71371,24182,[],[],[]
2019-10-27,"['compromisso', 'pátria', 'corrupto', 'cadeia']",120815,29957,[],[],[]
2019-10-27,"['falam', 'desigualdad', 'salário', 'homen', 'mulher', 'querem', 'colocar', 'conta', 'defendendo', 'igualdad', 'prevista', 'lei', 'pt', 'governa', 'brasil', 'quas', '15', 'ano', 'resolveram', 'problema']",107536,33286,[],[],[]
2019-10-27,"['male', 'prejuízo', 'corrupção', 'atingem', 'população', 'toda', 'forma', 'fica', 'leito', 'hospit', 'segurança', 'rua', 'dinheiro', 'bolso', 'queremo', 'impedir', 'governo', 'corrupto', 'estimula', 'crime', 'toda', 'esfera', 'vamo', 'governar', 'exemplo']",44425,11317,[],[],[]
2019-10-27,"['vai', 'colar', 'divisão', 'brasil', 'todo', 'barco', 'afunda', 'violência', 'corrupção', 'generalizada', 'priorizando', 'doi', 'problema', 'pegando', 'pesado', 'contra', 'bandido', 'dando', 'fim', 'indicaçõ', 'política', 'brasil', 'dará', '1', 'passo', 'rumo', 'prosperidad']",61589,14935,[],[],[]
2019-10-27,"['escolha', 'senhor', 'serem', 'governado', 'alguém', 'limpo', 'pau', 'mandado', 'preso', 'corrupção']",72027,24513,[],[],[]
2019-10-27,"['obrigado', 'nordest', 'vamo', 'junto', 'resgatar', 'brasil', 'via', 'direita', 'paraíba']",42187,10990,[],[],[]
2019-10-27,"['reduzir', 'número', 'ministério', 'extinguir', 'privatizar', 'estatai', 'combat', 'fraud', 'bolsafamília', 'precis', 'possa', 'ter', 'amparo', 'humanitário', 'ampliado', 'descentralização', 'poder', 'dando', 'força', 'econômica', 'estado', 'município', 'política', 'serviço', 'brasileiro']",81039,20410,[],[],[]
2019-10-27,"['paí', 'grand', 'próspero', 'facção', 'criminosa', 'comandado', 'dentro', 'cadeia', 'boa', 'noit', 'todo']",118906,33920,[],[],[]
2019-10-27,"['partido', 'trabalhador', 'financi', 'ditadura', 'via', 'bnde', 'anul', 'legislativo', 'mensalão', 'tesoureiro', 'marketeiro', 'expresident', 'cadeia', 'corrupção', 'quer', 'acabar', 'lava', 'jato', 'além', 'controlar', 'mídia', 'internet', 'alguém', 'ameaça', 'democracia', 'alguém', 'pt']",111873,36773,[],[],[]
2019-10-27,"['hoje', 'elegemo', 'senador', 'deputado', 'defendem', 'bandeira', 'todo', 'paí', 'dia', '28', 'selaremo', 'vitória', 'segundo', 'turno', 'todo', 'sistema', 'trabalhando', 'contra', 'obrigado', 'todo', 'confiança', 'falta', 'pouco', 'enfim', 'mudarmo', 'rumo', 'brasil']",82282,18552,[],[],[]
2019-10-27,"['bolsonaro', 'fala', 'brasil', 'segundo', 'turno']",25295,4671,[],[],[]
2019-10-27,"['obrigado', 'homenagem', 'abraço', 'autor', 'vídeo']",23055,2025,[],[],[]
2019-10-27,"['fort', 'abraço', 'todo', 'brasileiro', 'deu', 'abenço', 'jair', 'bolsonaro', '17', 'link', 'candidato', 'brasil']",50892,10982,[],[],"['1️⃣', '7️⃣', '🇧🇷']"
2019-10-27,"['obrigado', 'ronaldinho', 'honra']",101715,19652,[],[],"['🇧🇷', '👍🏻']"
2019-10-27,"['vamo', 'junto', 'resgatar', 'brasil']",20157,4549,[],[],[]
2019-10-27,[],23356,3523,[],[],"['👉🏻', '🇧🇷', '👍🏻']"
2019-10-27,"['última', 'live', 'bolsonaro', 'ant', 'eleiçõ', 'dia', '7', 'outubro', '2018', 'link', 'youtub']",11187,1985,[],[],[]
2019-10-27,"['hoje', '2030', '06102018', 'realizaremo', 'última', 'live', 'facebook', 'ant', 'eleiçõ', 'vemo', 'lá']",24112,3588,[],[],[]
2019-10-27,"['obrigado', 'consideração', 'guerreiro', 'campeão', 'fort', 'abraço', 'josealdojunior']",44969,9382,['josealdojunior'],[],[]
2019-10-27,"['obrigado', 'todo', 'apoio', 'hashtag', 'euvotobolsonaro', 'vamo', 'junto', 'mudar', 'destino', 'brasil']",81611,18413,[],['EuVotoBolsonaro'],[]
2019-10-27,"['ratinho', 'fala', 'candidato', 'senado', 'paulo', 'majorolimpio', '177', 'ter', 'acesso', 'candidato', 'brasil', 'acess']",17609,3890,['majorolimpio'],[],[]
2019-10-27,['luizinhocrf'],153,11,['luizinhocrf'],[],['👍🏻']
2019-10-27,"['hoje', 'manhã', 'carreata', 'brasília', 'fort', 'abraço', 'distrito', 'feder']",15264,2851,[],[],[]
2019-10-27,"['agora', 'florianópoli', 'obrigado', 'santa', 'catarina']",28818,5749,[],[],[]
2019-10-27,"['fort', 'pouco', 'recurso', 'acordõ', 'tempo', 'tv', 'impossibilitado', 'fazer', 'campanha', 'rua', 'tentativa', 'assassinato', 'sofri', 'força', 'apena', 'verdad', 'apoio', 'todo', 'brasil', 'vamo', 'vitória', 'boa', 'tard', 'fiquem', 'deu']",57168,13344,[],[],[]
2019-10-27,"['vencermo', 'começamo', 'diferent', 'outro', 'livr', 'escolh', 'equip', 'critério', 'técnico', 'eficiência', 'devemo', 'cargo', 'favor', 'coloquem', 'xequ', 'autonomia', 'governo', 'soberania', 'paí', 'aliança', 'sociedad']",40851,9948,[],[],[]
2019-10-27,"['capaz', 'reconhec', 'erro', 'limitaçõ', 'enxergar', 'potenci', 'brasil', 'tornar', 'paí', 'grand', 'próspero', 'visitamo', 'toda', 'regiõ', 'conhecemo', 'problema', 'anseio', 'brasileiro', 'perto', 'preparado', 'mudar', 'brasil']",25991,5963,[],[],[]
2019-10-27,"['durant', 'tempo', 'brasileiro', 'escolh', 'opçõ', 'representava', 'agora', 'diferent', 'amamo', 'brasil', 'defendemo', 'família', 'inocência', 'criança', 'tratamo', 'criminoso', 'tai', 'envolvemo', 'esquema', 'corrupção', 'jair', 'bolsonaro', '17']",42864,10451,[],[],"['1️⃣', '7️⃣', '🇧🇷', '✅']"
2019-10-27,"['jair', 'bolsonaro', 'soldado', 'adão', '9', 'grupo', 'artilharia', 'campanha', 'nioaqu', 'ms', '1989']",28299,5204,[],[],[]
2019-10-27,"['vamo', 'agir']",27668,6759,[],[],[]
2019-10-27,"['live', 'hoje', '051022018', 'bolsonaro', 'libra']",10107,1933,[],[],[]
2019-10-27,"['chegando', 'momento', 'mudança', 'valor', 'medido', 'caráter', 'cor', 'sexo', 'crença', 'governar', 'exemplo', 'espelhar', 'grand', 'naçõ', 'livrar', 'amarra', 'ideológica', 'fim', 'sistema', 'falido', 'impera', 'década', 'brasil']",36302,9349,[],[],[]
2019-10-27,"['entrevista', 'radio', 'jornal', 'commercio', 'pernambuco']",11180,2444,[],[],[]
2019-10-27,"['brasil', 'gigant', 'honesto', 'cidadão', 'aguenta', 'massacrado', 'enquanto', 'premiam', 'malfeitor', 'merecemo', 'governado', 'dentro', 'cadeia', 'alinhado', 'político', 'nort', 'sul', 'população', 'exig', 'mudança', 'urgent', 'junto', 'nessa']",65813,14536,[],[],['👍🏻']
2019-10-27,"['imagen', 'impressionant', 'juiz', 'foramg', 'momento', 'ant', 'atentado', 'saudad', 'bom', 'dia', 'todo']",37917,7803,[],[],[]
2019-10-27,"['live', 'hoje', '04102018']",14099,2600,[],[],['👍🏻']
2019-10-27,"['hoje', '04out', 'quintafeira', '22', 'hora', 'estarei', 'jornal', 'record', 'exclusividad', 'peço', 'assistir', 'divulgar']",59699,16130,[],[],[]
2019-10-27,"['combatendo', 'muita', 'fraud', 'desviam', 'dinheiro', 'precisa', 'além', 'manter', 'poderemo', 'ampliar', 'bolsa', 'família', 'vamo', 'além', 'objetivo', 'fazer', 'cada', 'vez', 'meno', 'pessoa', 'precisem', 'ajuda', 'governo', 'oferecendo', 'qualificação', 'emprego', 'dignidad']",48246,11103,[],[],[]
2019-10-27,"['sogro', 'crateú', 'interior', 'estado', 'ceará', 'filha', '7', 'ano', 'sangu', 'nordestino', 'oportunismo', 'lado', 'verdad', 'vamo', 'vencer', 'mentira', 'pt', 'colocaram', 'nordest', 'todo', 'paí', 'lama', 'tanto', 'roubar', 'povo', 'brasileiro']",22007,4872,[],[],[]
